sadness,fear,neutral,surprise,joy,disgust,anger
0.9834722280502319,0.0009156427113339305,0.0044667418114840984,0.006680467631667852,0.002750749932602048,0.0007682159775868058,0.0009459428838454187
0.9730092883110046,0.002661481499671936,0.01189352571964264,0.005128373857587576,0.0027118525467813015,0.0037552525755017996,0.0008402936509810388
0.003154965816065669,0.06306163221597672,0.001854814006946981,0.00200066389515996,0.024883924052119255,0.0007744893664494157,0.9042695164680481
0.0267146248370409,0.9577409625053406,0.0010137242497876287,0.001016687834635377,0.005900723859667778,0.00026889287983067334,0.007344326004385948
0.11662508547306061,0.5142688155174255,0.007998262532055378,0.0023110711481422186,0.0028536284808069468,0.08970420807600021,0.2662389278411865
0.001949773752130568,0.9859102964401245,0.004999674391001463,0.0032178880646824837,0.0009841506835073233,0.0010598174994811416,0.0018783060368150473
0.1040593758225441,0.03404273837804794,0.033346571028232574,0.0036571354139596224,0.0015767847653478384,0.3875950574874878,0.43572232127189636
0.1790611743927002,0.46903860569000244,0.006827191915363073,0.008388964459300041,0.006862198933959007,0.003202948486432433,0.326619029045105
0.0071359239518642426,0.9828815460205078,0.0037115709856152534,0.00171217683237046,0.0016566412523388863,0.0006714002811349928,0.002230711281299591
0.011247082613408566,0.24832196533679962,0.07565119117498398,0.009968416765332222,0.6372775435447693,0.0020358844194561243,0.015497926622629166
0.0024561751633882523,0.9858033657073975,0.004691397771239281,0.002691825618967414,0.000933608622290194,0.0009991949191316962,0.0024244817905128
0.004512661602348089,0.0010409487877041101,0.014387166127562523,0.010221477597951889,0.002859838306903839,0.009289035573601723,0.9576889276504517
0.01893201656639576,0.45358774065971375,0.007757095620036125,0.004582975525408983,0.511121392250061,0.0009570560650900006,0.003061627270653844
0.002811340382322669,0.35548993945121765,0.0009905218612402678,0.0029195325914770365,0.002513768384233117,0.0009693197207525373,0.6343055963516235
0.025942888110876083,0.4304584264755249,0.45018526911735535,0.0205234382301569,0.00409284234046936,0.04804534092545509,0.02075175940990448
0.004271774552762508,0.9881203174591064,0.002223801799118519,0.0019375259289517999,0.0011809649877250195,0.0006672811578027904,0.0015982362674549222
0.9749884009361267,0.0013279163977131248,0.008675419725477695,0.008577683940529823,0.003066935110837221,0.0021330348681658506,0.0012305908603593707
0.9786357283592224,0.009028123691678047,0.00449468195438385,0.0033693592995405197,0.001991068944334984,0.001424960559234023,0.0010561184026300907
0.9733913540840149,0.005090528633445501,0.009097502566874027,0.004812503233551979,0.002275958424434066,0.004280698485672474,0.0010514078894630075
0.04769785702228546,0.6596468687057495,0.23008133471012115,0.015538538806140423,0.0071563199162483215,0.013337324373424053,0.026541689410805702
0.03608596697449684,0.01600077748298645,0.11702687293291092,0.001090685953386128,0.8046407103538513,0.009014762938022614,0.01614031009376049
0.05462128296494484,0.011546086519956589,0.2191767394542694,0.007160365581512451,0.002103891223669052,0.21999245882034302,0.4853992164134979
0.8457902073860168,0.10863452404737473,0.0019550721626728773,0.00264100288040936,0.014011614955961704,0.0020102981943637133,0.024957256391644478
0.0013392867986112833,0.9827489852905273,0.0021952742245048285,0.009778618812561035,0.0012847568141296506,0.0009324444108642638,0.0017204730538651347
0.005375904031097889,0.987639844417572,0.0018016883404925466,0.000926415785215795,0.0008647571667097509,0.0008333012228831649,0.002558009698987007
0.00849107839167118,0.8368063569068909,0.0040001291781663895,0.1437350958585739,0.0015486698830500245,0.001260911813005805,0.004157699644565582
0.006270543672144413,0.957467794418335,0.019906220957636833,0.002046845853328705,0.009059643372893333,0.0016044913791120052,0.0036444610450416803
0.003661555703729391,0.9151689410209656,0.0015735933557152748,0.003044225974008441,0.003962025977671146,0.0006337191443890333,0.07195594906806946
0.04666513577103615,0.10895338654518127,0.325384259223938,0.001801499049179256,0.4576581120491028,0.024119386449456215,0.03541828319430351
0.025901785120368004,0.5611825585365295,0.02365376614034176,0.0010472467401996255,0.3751155436038971,0.004616526886820793,0.008482594043016434
0.02169879712164402,0.828540027141571,0.0021586811635643244,0.0011444557458162308,0.008391007781028748,0.0013939633499830961,0.13667312264442444
0.009613160975277424,0.4058363437652588,0.03242303058505058,0.00247568148188293,0.5435996651649475,0.002511574886739254,0.0035405135713517666
0.0029963450506329536,0.008973249234259129,0.020589927211403847,0.9586887359619141,0.001140770735219121,0.001920123933814466,0.005690856836736202
0.03755572810769081,0.8516092300415039,0.07462794333696365,0.0022446552757173777,0.008606433868408203,0.006817081477493048,0.01853889413177967
0.004501447081565857,0.00525688799098134,0.009299409575760365,0.002476977650076151,0.00046804582234472036,0.014182605780661106,0.9638144373893738
0.0041164071299135685,0.9045203924179077,0.05571155995130539,0.015346869826316833,0.0022298695985227823,0.006419079378247261,0.011655841954052448
0.036185458302497864,0.007568864151835442,0.003002094803377986,0.006542735733091831,0.0013167101424187422,0.00161676574498415,0.9437673091888428
0.001576838782057166,0.9933320879936218,0.0008114080992527306,0.0013024674262851477,0.0008890411700122058,0.00043616711627691984,0.0016520486678928137
0.008984428830444813,0.9844070672988892,0.0023312591947615147,0.0013176847714930773,0.0009912245441228151,0.0007488444680348039,0.0012193939182907343
0.38455137610435486,0.0123579828068614,0.038950782269239426,0.002483425661921501,0.5024292469024658,0.004507964011281729,0.054719168692827225
0.0022301923017948866,0.9921362400054932,0.001290221232920885,0.0007106052944436669,0.0021071243099868298,0.00033789113513194025,0.0011878102086484432
0.013454449363052845,0.9608060121536255,0.014473534189164639,0.0018338403897359967,0.001224968582391739,0.002996708732098341,0.005210402887314558
0.06506133079528809,0.8340169191360474,0.014959816820919514,0.006527078803628683,0.010555768385529518,0.06006069853901863,0.008818361908197403
0.02758186124265194,0.9178456664085388,0.023042896762490273,0.008805920369923115,0.0028239123057574034,0.003883012803271413,0.01601683907210827
0.004187081474810839,0.0006119079771451652,0.002534670289605856,0.0010360981104895473,0.0004166700236964971,0.0027423249557614326,0.988471269607544
0.01624811440706253,0.9574360847473145,0.010532494634389877,0.0017493583727627993,0.0017191440565511584,0.005905450787395239,0.006409374065697193
0.002691647270694375,0.9788774847984314,0.008695686236023903,0.003190509509295225,0.0011660812888294458,0.001927779521793127,0.00345090520568192
0.006183031015098095,0.0010561523959040642,0.013267524540424347,0.0013923139777034521,0.9751162528991699,0.0012794608483090997,0.001705186441540718
0.0011145671596750617,0.9952823519706726,0.0002402257377980277,0.0006781515548937023,0.000976909534074366,0.00013284198939800262,0.0015747998841106892
0.2539765238761902,0.6766054630279541,0.03346585854887962,0.022387061268091202,0.006642879452556372,0.0032032423187047243,0.0037189919967204332
0.026733480393886566,0.4329007863998413,0.013638176023960114,0.004826721735298634,0.5174630880355835,0.0016545425169169903,0.002783167874440551
0.9551298022270203,0.032379455864429474,0.0017785769887268543,0.0025574946776032448,0.003697400214150548,0.00029639387503266335,0.004160785581916571
0.013419589959084988,0.008318300358951092,0.1615280658006668,0.002233108039945364,0.7716977596282959,0.022415712475776672,0.02038741670548916
0.44240280985832214,0.5222266316413879,0.0023053393233567476,0.003113571787253022,0.010692102834582329,0.0009544948698021472,0.01830500178039074
0.21249933540821075,0.7575847506523132,0.0047555966302752495,0.004512489773333073,0.0031171818263828754,0.0012255643960088491,0.01630513370037079
0.002365800319239497,0.9859551787376404,0.005491577088832855,0.0019993563182651997,0.0010711094364523888,0.0011432998580858111,0.0019737633410841227
0.6599348187446594,0.30757853388786316,0.006403121165931225,0.017250292003154755,0.002509769983589649,0.0016216288786381483,0.004701875615864992
0.10145315527915955,0.8229509592056274,0.007249271497130394,0.0038219140842556953,0.0017310731345787644,0.005102990660816431,0.05769071355462074
0.9742698669433594,0.014717504382133484,0.0023102283012121916,0.00241765845566988,0.002776528475806117,0.0008255279390141368,0.0026827447582036257
0.0025907917879521847,0.9921877384185791,0.0005879667005501688,0.0012266647536307573,0.0015082256868481636,0.00016610122111160308,0.0017324923537671566
0.00392534164711833,0.7717733383178711,0.0029100084211677313,0.0026591310743242502,0.0013113315217196941,0.0024450090713799,0.2149757593870163
0.026445655152201653,0.014566175639629364,0.0033836993388831615,0.0005661847535520792,0.9492979645729065,0.0018282129894942045,0.0039121005684137344
0.0019305322784930468,0.9819048047065735,0.004033143166452646,0.0039121052250266075,0.0005755888996645808,0.002751855878159404,0.004891957622021437
0.7836052179336548,0.05510357394814491,0.021675949916243553,0.1275070607662201,0.00259400368668139,0.00658841710537672,0.002925761044025421
0.019880343228578568,0.3816375732421875,0.008947240188717842,0.001598777249455452,0.5797098875045776,0.0018316302448511124,0.0063945213332772255
0.009504578076303005,0.9726318120956421,0.0025863866321742535,0.0041654896922409534,0.002733384259045124,0.0004899922641925514,0.007888369262218475
0.01073919702321291,0.0044644419103860855,0.0015326224965974689,0.0011579201091080904,0.0006518293521367013,0.0028302338905632496,0.9786238670349121
0.001920489245094359,0.9883018136024475,0.004421050660312176,0.0008792807348072529,0.00246156333014369,0.0009235846227966249,0.0010921708308160305
0.9880384206771851,0.00241415249183774,0.003205262590199709,0.002957812277600169,0.0018831529887393117,0.0008714519208297133,0.000629857589956373
0.003196312114596367,0.09058961272239685,0.0065295700915157795,0.001744714449159801,0.001055084285326302,0.0022716454695910215,0.8946130871772766
0.003087336663156748,0.9838751554489136,0.0052744438871741295,0.0029062593821436167,0.0011305060470476747,0.0009470210643485188,0.0027792572509497404
0.9707610011100769,0.003518909215927124,0.012716714292764664,0.0032321454491466284,0.0028285232838243246,0.005837238393723965,0.001105442177504301
0.4189434349536896,0.5206395983695984,0.017440201714634895,0.003640832146629691,0.0049935136921703815,0.01728503778576851,0.017057331278920174
0.9879652261734009,0.004511552397161722,0.002319569233804941,0.0021716824267059565,0.0018179944017902017,0.0004994132905267179,0.0007145814597606659
0.028575072064995766,0.9273328185081482,0.021456195041537285,0.0015770859317854047,0.007668789941817522,0.003023213241249323,0.010366803035140038
0.04822069779038429,0.8255255818367004,0.0031156418845057487,0.009823399595916271,0.002238087821751833,0.001201526029035449,0.10987508296966553
0.0037952850107103586,0.9839419722557068,0.004813018720597029,0.0026944917626678944,0.0012470039073377848,0.0009233944001607597,0.002584892325103283
0.9735763072967529,0.006400503218173981,0.00244383467361331,0.0007990563753992319,0.014516305178403854,0.0011595938121899962,0.001104357885196805
0.9197246432304382,0.004526367411017418,0.0035713990218937397,0.0016203392297029495,0.0018485558684915304,0.0017132419161498547,0.06699538975954056
0.057180825620889664,0.8352618217468262,0.0029674412216991186,0.004293939098715782,0.011552616953849792,0.0008226051577366889,0.08792079240083694
0.4963413178920746,0.47813358902931213,0.010987094603478909,0.004415974020957947,0.003612225642427802,0.0032278900034725666,0.003281804732978344
0.0036484128795564175,0.03890133276581764,0.0016596200875937939,0.00165312469471246,0.0013379217125475407,0.8723173141479492,0.08048231899738312
0.0037073453422635794,0.01451638713479042,0.00613426323980093,0.0023410392459481955,0.00046514361747540534,0.004030793905258179,0.9688049554824829
0.8771997094154358,0.09946870058774948,0.010738029144704342,0.0036453627981245518,0.00363942445255816,0.0016696350648999214,0.003639247501268983
0.145724818110466,0.1673281490802765,0.002287536393851042,0.004829535726457834,0.004321390762925148,0.0019518716726452112,0.6735566854476929
0.640502393245697,0.31140804290771484,0.007495962083339691,0.008192352950572968,0.002267907140776515,0.02406773343682289,0.006065571215003729
0.0011066420702263713,0.008976749144494534,0.0007892764406278729,0.0007177265943028033,0.0008952007628977299,0.000817456457298249,0.9866968989372253
0.9637496471405029,0.011504537425935268,0.009124563075602055,0.0012805323349311948,0.0011322578648105264,0.008737865835428238,0.00447057792916894
0.003931898158043623,0.0024739468935877085,0.00854495633393526,0.9576640129089355,0.022663939744234085,0.000795216066762805,0.0039260005578398705
0.0019287137547507882,0.0012956467689946294,0.001871476648375392,0.001108084456063807,0.00034478408633731306,0.0016597649082541466,0.9917916059494019
0.01888485811650753,0.9635345339775085,0.007213539909571409,0.0032599992118775845,0.0012870291247963905,0.003546368330717087,0.0022736063692718744
0.11516328155994415,0.03756706416606903,0.0507437102496624,0.006775825750082731,0.530353844165802,0.002885885303840041,0.2565104365348816
0.8749448657035828,0.011710493825376034,0.019176485016942024,0.028187012299895287,0.06256750971078873,0.0012398732360452414,0.0021738053765147924
0.0048522306606173515,0.989267110824585,0.000526953605003655,0.0009017052361741662,0.0019915099255740643,0.00015717341739218682,0.002303481101989746
0.22998590767383575,0.6534504890441895,0.00632629357278347,0.011370334774255753,0.0016947041731327772,0.004592249635607004,0.09257999062538147
0.030103877186775208,0.09427546709775925,0.005929037928581238,0.0035362618509680033,0.8618074655532837,0.00040862534660845995,0.0039393100887537
0.040544673800468445,0.05587137117981911,0.006370538379997015,0.0025790261570364237,0.0013059863122180104,0.003604524303227663,0.8897238373756409
0.177566260099411,0.09490292519330978,0.25467318296432495,0.10816878825426102,0.01663307286798954,0.03165615350008011,0.31639963388442993
0.6436964273452759,0.3353373110294342,0.008635244332253933,0.0023653816897422075,0.0024635111913084984,0.004049912095069885,0.003452248638495803
0.031238248571753502,0.22276361286640167,0.013862727209925652,0.0031802125740796328,0.7240308523178101,0.0013528424315154552,0.0035714819096028805
0.0030199075117707253,0.9933577179908752,0.0009771576151251793,0.0005515680531971157,0.0008521993295289576,0.0005692061968147755,0.0006721230456605554
0.975143551826477,0.011431790888309479,0.006499573588371277,0.0021707096602767706,0.0015969977248460054,0.001856266288086772,0.0013011370319873095
0.42829573154449463,0.3791823983192444,0.005291858687996864,0.009346558712422848,0.16607770323753357,0.0003269521694164723,0.011478854343295097
0.06341206282377243,0.0023376252502202988,0.015482349321246147,0.001370225683785975,0.007331457920372486,0.02726103737950325,0.8828052282333374
0.002941991202533245,0.4257130026817322,0.002000556094571948,0.003399714594706893,0.0015088069485500455,0.0017707148799672723,0.5626652836799622
0.0878920629620552,0.3308744728565216,0.004594974219799042,0.004787874408066273,0.002372806891798973,0.002883672248572111,0.5665941834449768
0.011851444840431213,0.8713958263397217,0.006875758059322834,0.0031513154972344637,0.10439880192279816,0.0007239929400384426,0.001602819305844605
0.46502673625946045,0.2360527664422989,0.10060077905654907,0.007166954688727856,0.15982654690742493,0.021617481485009193,0.009708779864013195
0.6892744302749634,0.015425413846969604,0.03186866641044617,0.020327618345618248,0.23479920625686646,0.0004102454986423254,0.007894471287727356
0.004748625215142965,0.9618411064147949,0.01904132589697838,0.004317298531532288,0.004992098081856966,0.0010760655859485269,0.003983393311500549
0.0032708195503801107,0.9859780073165894,0.005196454469114542,0.0012250336585566401,0.0012103789485991001,0.001986256567761302,0.0011330870911478996
0.002619634848088026,0.9728847146034241,0.0007351240492425859,0.013340683653950691,0.00195676158182323,0.000441986252553761,0.008021014742553234
0.018490085378289223,0.9184908270835876,0.0020683808252215385,0.001597841503098607,0.002039760584011674,0.0010047691175714135,0.05630826577544212
0.0035557174123823643,0.9928662776947021,0.0009731494938023388,0.000571254815440625,0.0007591971661895514,0.00046911954996176064,0.0008053613710217178
0.0021794287022203207,0.28576332330703735,0.005839032586663961,0.6921553015708923,0.002550328616052866,0.0029989478643983603,0.008513659238815308
0.12356550246477127,0.4958275556564331,0.18889929354190826,0.004745263606309891,0.002245886018499732,0.10002372413873672,0.08469285815954208
0.013689388521015644,0.9808701872825623,0.001952669583261013,0.00105768209323287,0.0007830984541215003,0.0007265399326570332,0.00092027906794101
0.0016701946733519435,0.9935367703437805,0.0011324757942929864,0.0010600448586046696,0.0010438835015520453,0.0003692235623020679,0.0011873077601194382
0.9906196594238281,0.0015450998907908797,0.001607923419214785,0.002233946230262518,0.0027441983111202717,0.0006313895573839545,0.0006177927716635168
0.002615705132484436,0.9894178509712219,0.0027420518454164267,0.0011369343847036362,0.0017707591177895665,0.0006176720489747822,0.0016991149168461561
0.0016583274118602276,0.994671642780304,0.0009661290096119046,0.0009458715794607997,0.0006356386002153158,0.00037156426697038114,0.0007507082773372531
0.19820232689380646,0.7859761118888855,0.004872980993241072,0.0015024824533611536,0.005526578985154629,0.002290986245498061,0.0016284784069284797
0.00411465298384428,0.9833464622497559,0.0033322363160550594,0.003045495133846998,0.0018962424946948886,0.0006380369304679334,0.0036269649863243103
0.14019858837127686,0.8463759422302246,0.0017823929665610194,0.001809065230190754,0.00759910186752677,0.0008175486582331359,0.0014173965901136398
0.9792087078094482,0.007880064658820629,0.005670392885804176,0.003290524473413825,0.0018993273843079805,0.0010507117258384824,0.0010002831695601344
0.673926591873169,0.3049207329750061,0.001332540181465447,0.004487860947847366,0.010647626593708992,0.00036233922583051026,0.004322371911257505
0.006743934471160173,0.9858209490776062,0.0017418514471501112,0.0008646661881357431,0.0012129545211791992,0.0008844792027957737,0.0027311304584145546
0.0016910047270357609,0.9947770833969116,0.0006300178356468678,0.0007265186868607998,0.0009144644718617201,0.00026089479797519743,0.0010000276379287243
0.11179336905479431,0.004987276624888182,0.029120154678821564,0.0012823725119233131,0.8453834652900696,0.004519531968981028,0.002913855016231537
0.01895885169506073,0.9181164503097534,0.00775501225143671,0.0015531160170212388,0.016619250178337097,0.003201570361852646,0.03379575535655022
0.09780452400445938,0.8761835694313049,0.006422782316803932,0.0033951944205909967,0.006160736083984375,0.0016436207806691527,0.008389582857489586
0.0029286241624504328,0.9773362278938293,0.011160396039485931,0.0031335302628576756,0.0010512263979762793,0.001972489058971405,0.0024174347054213285
0.0032426014076918364,0.7787396311759949,0.001659491565078497,0.009815358556807041,0.0016962849767878652,0.0010730557842180133,0.20377376675605774
0.03310179337859154,0.9612799882888794,0.001171734882518649,0.0008844825206324458,0.0019619357772171497,0.0005138953565619886,0.0010861759074032307
0.02438592165708542,0.9553882479667664,0.002789777470752597,0.0014498864766210318,0.0019138265633955598,0.0008210234809666872,0.013251353986561298
0.012176824733614922,0.1816507875919342,0.0063415695913136005,0.002167139668017626,0.0027149857487529516,0.002811659127473831,0.792137086391449
0.08447442948818207,0.8259084224700928,0.01736266538500786,0.0019328809576109052,0.05886736139655113,0.004567194730043411,0.006887014955282211
0.0035307654179632664,0.9857818484306335,0.0038157624658197165,0.000569020165130496,0.0034787370823323727,0.0009704334079287946,0.0018534428672865033
0.021006330847740173,0.9675242900848389,0.0009472978999838233,0.0027961137238889933,0.005581345409154892,0.000564355927053839,0.001580282929353416
0.9368618130683899,0.04631180316209793,0.00366909708827734,0.0031392788514494896,0.00253379181958735,0.0016887022648006678,0.005795538891106844
0.029469938948750496,0.01308485958725214,0.011522811837494373,0.0009740720852278173,0.0007068263948895037,0.9326959848403931,0.011545553803443909
0.09270405769348145,0.20975658297538757,0.04934908449649811,0.01337230484932661,0.03206195309758186,0.015155198983848095,0.5876008868217468
0.011977966874837875,0.01051943190395832,0.0013495447346940637,0.0015229961136355996,0.0008003941038623452,0.0008886774303391576,0.9729409217834473
0.0030664224177598953,0.6225809454917908,0.0007933902088552713,0.004350090865045786,0.0026347003877162933,0.011835888028144836,0.3547385632991791
0.8823065161705017,0.10238941758871078,0.0019044491928070784,0.0036916127428412437,0.005286420229822397,0.00039773769094608724,0.004023881163448095
0.03600042685866356,0.9529943466186523,0.001560665899887681,0.0012290575541555882,0.0016467152163386345,0.000944372673984617,0.005624361336231232
0.011226756498217583,0.9616294503211975,0.01150559727102518,0.006676574237644672,0.0019018221646547318,0.0019115193281322718,0.0051482864655554295
0.003668301273137331,0.9902713894844055,0.0020198626443743706,0.001222317572683096,0.0010691182687878609,0.0005960987764410675,0.0011529186740517616
0.004479970317333937,0.01362141314893961,0.004676927346736193,0.006734997034072876,0.0007601990946568549,0.0018360728863626719,0.9678905010223389
0.006713956128805876,0.9865098595619202,0.0004503995878621936,0.0016123952809721231,0.00245724618434906,0.00011828185961348936,0.0021378162782639265
0.005516969133168459,0.010207352228462696,0.0035900052171200514,0.0008277083397842944,0.9773412346839905,0.00093018141342327,0.0015865870518609881
0.0016037460882216692,0.9934387803077698,0.0007791969692334533,0.0009133170824497938,0.0009743734262883663,0.0002779476926662028,0.002012522192671895
0.9822511076927185,0.003665391355752945,0.005161345936357975,0.0013214398641139269,0.0010592489270493388,0.0021067962516099215,0.004434760194271803
0.4113416373729706,0.03274785727262497,0.0024195562582463026,0.002498120302334428,0.0022549401037395,0.002588078146800399,0.5461498498916626
0.0030336803756654263,0.9887338876724243,0.0017666550120338798,0.0012782159028574824,0.0012664205860346556,0.0006311635370366275,0.0032898616045713425
0.1605498492717743,0.7844040989875793,0.01791500858962536,0.004839407745748758,0.021982304751873016,0.002194165950641036,0.008115187287330627
0.0014867197023704648,0.9918836355209351,0.0023271518293768167,0.001440594787709415,0.0007430724217556417,0.000987458392046392,0.0011314012808725238
0.958952784538269,0.029337303712964058,0.002238188637420535,0.001123752212151885,0.0023307253140956163,0.00122585310600698,0.004791470244526863
0.03899870067834854,0.9180706739425659,0.027337148785591125,0.0033552544191479683,0.0018714506877586246,0.0072040739469230175,0.00316279917024076
0.16296996176242828,0.7008047103881836,0.08565007150173187,0.0014726363588124514,0.018446549773216248,0.013369141146540642,0.017286917194724083
0.002295320387929678,0.9904627203941345,0.002378828125074506,0.0017601666040718555,0.001005539670586586,0.0005652960971929133,0.0015321886166930199
0.0024044006131589413,0.9894143342971802,0.003153890138491988,0.001603415934368968,0.0011552013456821442,0.0007914835005067289,0.0014773128787055612
0.0030420897528529167,0.07249721884727478,0.0020307942759245634,0.001608063350431621,0.001074490137398243,0.0019265024457126856,0.9178207516670227
0.032315656542778015,0.060865070670843124,0.25736716389656067,0.0941457450389862,0.0022677204106003046,0.13169316947460175,0.4213455021381378
0.0023441454395651817,0.33108800649642944,0.003128316719084978,0.0036388603039085865,0.00202579447068274,0.0027668606489896774,0.65500807762146
0.004080811515450478,0.5281943082809448,0.006151960231363773,0.027228916063904762,0.0032207260373979807,0.004487941041588783,0.4266353249549866
0.5630245208740234,0.40946444869041443,0.0023169543128460646,0.007324329577386379,0.010304023511707783,0.0004534549079835415,0.007112177554517984
0.001294643385335803,0.9891217350959778,0.0007861463818699121,0.0005993759259581566,0.0014670592499896884,0.0007154442719183862,0.00601557083427906
0.002635330893099308,0.9893203973770142,0.003418027888983488,0.0013738280395045877,0.0010989963775500655,0.0006066774949431419,0.001546744373627007
0.2361413985490799,0.7493481636047363,0.00431814044713974,0.003984531387686729,0.002486792393028736,0.0014840906951576471,0.002236897824332118
0.01184579823166132,0.9543312788009644,0.010965543799102306,0.009569591842591763,0.004909745417535305,0.00078832998406142,0.007589680142700672
0.32420042157173157,0.6524109244346619,0.005410698242485523,0.006626324262470007,0.005411882884800434,0.0011648362269625068,0.004774933680891991
0.0018068968784064054,0.003509022993966937,0.0024763436522334814,0.0020842147059738636,0.0004544011317193508,0.001815459574572742,0.9878536462783813
0.020035743713378906,0.974474310874939,0.0013956555631011724,0.0008512823260389268,0.0013541942462325096,0.0006284599076025188,0.0012603688519448042
0.00494472635909915,0.004163936246186495,0.9528946280479431,0.01533525064587593,0.014938849955797195,0.004793290048837662,0.002929224167019129
0.9803072810173035,0.0075886608101427555,0.0035922324750572443,0.0028830186929553747,0.0029361294582486153,0.0011643250472843647,0.0015283761313185096
0.006359267048537731,0.9834422469139099,0.0017785493982955813,0.0005026024882681668,0.0011674889829009771,0.0008011211175471544,0.005948721896857023
0.00564452912658453,0.9770556688308716,0.007403542287647724,0.0026646906044334173,0.0018500853329896927,0.001230955240316689,0.004150524269789457
0.9734497666358948,0.005533892195671797,0.003686604555696249,0.0077568297274410725,0.007387486286461353,0.0009650690481066704,0.0012203374644741416
0.07303072512149811,0.03376804664731026,0.018704509362578392,0.001769412076100707,0.8512606620788574,0.004576840903609991,0.016889825463294983
0.008832158520817757,0.6058741211891174,0.001190520473755896,0.004209423437714577,0.00473843002691865,0.0005715634324587882,0.3745838403701782
0.01772172376513481,0.016268307343125343,0.05425336956977844,0.0018878723494708538,0.9032366275787354,0.0030747244600206614,0.0035573230125010014
0.005847073160111904,0.01014747191220522,0.008008714765310287,0.0018175137229263783,0.9714437127113342,0.0007082918891683221,0.002027079463005066
0.021486129611730576,0.9555912613868713,0.011532533913850784,0.001612882362678647,0.0036812385078519583,0.0021431248169392347,0.0039527397602796555
0.20497626066207886,0.0033781651873141527,0.14884276688098907,0.00273897685110569,0.008053852245211601,0.2751312255859375,0.3568788766860962
0.0019063138170167804,0.9912139773368835,0.0025778617709875107,0.0011696168221533298,0.0011493003694340587,0.0008934385259635746,0.001089671510271728
0.003643673611804843,0.9812255501747131,0.006088641006499529,0.0009852208895608783,0.005205092485994101,0.0008739368058741093,0.0019779237918555737
0.604887068271637,0.26180335879325867,0.012390870600938797,0.006166643928736448,0.019729362800717354,0.0012624667724594474,0.09376027435064316
0.002173775341361761,0.004008015617728233,0.007459145970642567,0.9761219024658203,0.0056735132820904255,0.0008551558130420744,0.003708458039909601
0.011094306595623493,0.9778226017951965,0.00062071398133412,0.0018182918429374695,0.004388904664665461,0.0003312896587885916,0.00392382824793458
0.019016467034816742,0.9747031331062317,0.001028400263749063,0.002324901055544615,0.00122805533464998,0.0006866730400361121,0.0010123352985829115
0.009006878361105919,0.9498719573020935,0.0030120322480797768,0.0014343915972858667,0.03375392034649849,0.0004281117580831051,0.002492788014933467
0.0018695946782827377,0.0028111678548157215,0.002860954264178872,0.0009366176673211157,0.0002420751698082313,0.9824941754341125,0.008785348385572433
